location,date,time.real,time.second,time.minute,CO2.ppm
chamber,2019-08-13,21:41:04.827,43890,,22500
chamber,2019-08-13,21:41:34.827,43920,,22530
chamber,2019-08-13,21:42:04.828,43950,,22580
chamber,2019-08-13,21:42:34.827,43980,,22590
chamber,2019-08-13,21:43:04.827,44010,,22580
chamber,2019-08-13,21:43:34.828,44040,,22620
chamber,2019-08-13,21:44:04.830,44070,,22620
chamber,2019-08-13,21:44:34.827,44100,,22630
chamber,2019-08-13,21:45:04.827,44130,,22580
chamber,2019-08-13,21:45:34.827,44160,,22580
chamber,2019-08-13,21:46:04.827,44190,,22610
chamber,2019-08-13,21:46:34.828,44220,,22600
chamber,2019-08-13,21:47:04.828,44250,,22530
chamber,2019-08-13,21:47:34.827,44280,,22550
chamber,2019-08-13,21:48:04.827,44310,,22570
chamber,2019-08-13,21:48:34.827,44340,,22640
chamber,2019-08-13,21:49:04.827,44370,,22670
chamber,2019-08-13,21:49:34.832,44400,,22590
chamber,2019-08-13,21:50:04.828,44430,,22680
chamber,2019-08-13,21:50:34.827,44460,,22680
chamber,2019-08-13,21:51:04.827,44490,,22680
chamber,2019-08-13,21:51:34.827,44520,,22670
chamber,2019-08-13,21:52:04.827,44550,,22700
chamber,2019-08-13,21:52:34.828,44580,,22680
chamber,2019-08-13,21:53:04.829,44610,,22590
chamber,2019-08-13,21:53:34.827,44640,,22670
chamber,2019-08-13,21:54:04.827,44670,,22620
chamber,2019-08-13,21:54:34.827,44700,,22550
chamber,2019-08-13,21:55:04.827,44730,,22510
chamber,2019-08-13,21:55:34.833,44760,,22530
chamber,2019-08-13,21:56:04.827,44790,,22590
chamber,2019-08-13,21:56:34.827,44820,,22530
chamber,2019-08-13,21:57:04.827,44850,,22620
chamber,2019-08-13,21:57:34.827,44880,,22630
chamber,2019-08-13,21:58:04.828,44910,,22640
chamber,2019-08-13,21:58:34.827,44940,,22610
chamber,2019-08-13,21:59:04.827,44970,,22610
chamber,2019-08-13,21:59:34.827,45000,,22610
chamber,2019-08-13,22:00:04.827,45030,,22530
chamber,2019-08-13,22:00:34.827,45060,,22590
chamber,2019-08-13,22:01:04.827,45090,,22550
chamber,2019-08-13,22:01:34.827,45120,,22580
chamber,2019-08-13,22:02:04.827,45150,,22610
chamber,2019-08-13,22:02:34.827,45180,,22590
chamber,2019-08-13,22:03:04.827,45210,,22610
chamber,2019-08-13,22:03:34.827,45240,,22620
chamber,2019-08-13,22:04:04.832,45270,,22610
chamber,2019-08-13,22:04:34.827,45300,,22580
chamber,2019-08-13,22:05:04.827,45330,,22580
chamber,2019-08-13,22:05:04.827,45360,,22580
chamber,2019-08-13,22:05:34.827,45390,,22560
chamber,2019-08-13,22:06:04.827,45420,,22570
chamber,2019-08-13,22:06:34.827,45450,,22570
chamber,2019-08-13,22:07:04.830,45480,,22550
chamber,2019-08-13,22:07:34.827,45510,,22570
chamber,2019-08-13,22:08:04.827,45540,,22620
chamber,2019-08-13,22:08:34.827,45570,,22620
chamber,2019-08-13,22:09:04.827,45600,,22590
chamber,2019-08-13,22:09:34.827,45630,,22550
chamber,2019-08-13,22:10:04.833,45660,,22580
chamber,2019-08-13,22:10:34.827,45690,,22610
chamber,2019-08-13,22:11:04.827,45720,,22610
chamber,2019-08-13,22:11:34.827,45750,,22610
chamber,2019-08-13,22:12:04.827,45780,,22640
chamber,2019-08-13,22:12:34.827,45810,,22580
chamber,2019-08-13,22:13:04.827,45840,,22620
chamber,2019-08-13,22:13:34.827,45870,,22610
chamber,2019-08-13,22:14:04.827,45900,,22620
chamber,2019-08-13,22:14:34.827,45930,,22700
chamber,2019-08-13,22:15:04.827,45960,,22680
chamber,2019-08-13,22:15:34.827,45990,,22650
chamber,2019-08-13,22:16:04.833,46020,,22610
chamber,2019-08-13,22:16:34.827,46050,,22650
chamber,2019-08-13,22:17:04.827,46080,,22650
chamber,2019-08-13,22:17:34.827,46110,,22630
chamber,2019-08-13,22:18:04.827,46140,,22640
chamber,2019-08-13,22:18:34.827,46170,,22660
chamber,2019-08-13,22:19:04.827,46200,,22660
chamber,2019-08-13,22:19:34.827,46230,,22640
chamber,2019-08-13,22:20:04.827,46260,,22600
chamber,2019-08-13,22:20:34.827,46290,,22560
chamber,2019-08-13,22:21:04.827,46320,,22610
chamber,2019-08-13,22:21:34.827,46350,,22580
chamber,2019-08-13,22:22:04.828,46380,,22590
chamber,2019-08-13,22:22:34.827,46410,,22580
chamber,2019-08-13,22:23:04.827,46440,,22570
chamber,2019-08-13,22:23:34.827,46470,,22600
chamber,2019-08-13,22:24:04.827,46500,,22610
chamber,2019-08-13,22:24:34.830,46530,,22640
chamber,2019-08-13,22:25:04.831,46560,,22710
chamber,2019-08-13,22:25:34.827,46590,,22680
chamber,2019-08-13,22:26:04.827,46620,,22680
chamber,2019-08-13,22:26:34.827,46650,,22700
chamber,2019-08-13,22:26:49.472,46680,,22680
laboratory,2019-08-14,11:17:35.064,0,,350
laboratory,2019-08-14,11:18:05.064,30,,330
laboratory,2019-08-14,11:18:35.064,60,,310
laboratory,2019-08-14,11:19:05.064,90,,280
laboratory,2019-08-14,11:19:35.064,120,,280
laboratory,2019-08-14,11:20:05.064,150,,270
laboratory,2019-08-14,11:20:35.064,180,,280
laboratory,2019-08-14,11:21:05.064,210,,280
laboratory,2019-08-14,11:21:35.064,240,,280
laboratory,2019-08-14,11:22:05.064,270,,290
laboratory,2019-08-14,11:22:35.064,300,,290
laboratory,2019-08-14,11:23:05.064,330,,310
laboratory,2019-08-14,11:23:35.064,360,,300
laboratory,2019-08-14,11:24:05.064,390,,270
laboratory,2019-08-14,11:24:35.064,420,,300
laboratory,2019-08-14,11:25:05.064,450,,270
laboratory,2019-08-14,11:25:35.064,480,,260
laboratory,2019-08-14,11:26:05.064,510,,260
laboratory,2019-08-14,11:26:35.064,540,,290
laboratory,2019-08-14,11:27:05.064,570,,280
laboratory,2019-08-14,11:27:35.064,600,,300
laboratory,2019-08-14,11:28:05.064,630,,310
laboratory,2019-08-14,11:28:35.064,660,,250
laboratory,2019-08-14,11:29:05.064,690,,230
laboratory,2019-08-14,11:29:35.064,720,,240
laboratory,2019-08-14,11:30:05.064,750,,260
laboratory,2019-08-14,11:30:35.064,780,,250
laboratory,2019-08-14,11:31:05.064,810,,250
laboratory,2019-08-14,11:31:35.064,840,,240
laboratory,2019-08-14,11:32:05.064,870,,250
laboratory,2019-08-14,11:32:35.064,900,,270
laboratory,2019-08-14,11:33:05.064,930,,260
laboratory,2019-08-14,11:33:35.065,960,,260
laboratory,2019-08-14,11:34:05.064,990,,260
laboratory,2019-08-14,11:34:35.064,1020,,260
laboratory,2019-08-14,11:35:05.064,1050,,250
laboratory,2019-08-14,11:35:35.064,1080,,230
laboratory,2019-08-14,11:36:05.064,1110,,240
laboratory,2019-08-14,11:36:35.064,1140,,230
laboratory,2019-08-14,11:37:05.064,1170,,230
laboratory,2019-08-14,11:37:35.064,1200,,220
laboratory,2019-08-14,11:38:05.064,1230,,240
laboratory,2019-08-14,11:38:35.064,1260,,240
laboratory,2019-08-14,11:39:05.064,1290,,230
laboratory,2019-08-14,11:39:35.064,1320,,220
laboratory,2019-08-14,11:40:05.064,1350,,220
laboratory,2019-08-14,11:40:35.064,1380,,230
laboratory,2019-08-14,11:41:05.064,1410,,230
laboratory,2019-08-14,11:41:35.064,1440,,230
laboratory,2019-08-14,11:42:05.064,1470,,240
laboratory,2019-08-14,11:42:05.064,1500,,240
laboratory,2019-08-14,11:42:35.064,1530,,250
laboratory,2019-08-14,11:43:05.064,1560,,250
laboratory,2019-08-14,11:43:35.064,1590,,250
laboratory,2019-08-14,11:44:05.064,1620,,210
laboratory,2019-08-14,11:44:35.064,1650,,210
laboratory,2019-08-14,11:45:05.064,1680,,240
laboratory,2019-08-14,11:45:35.064,1710,,220
laboratory,2019-08-14,11:46:05.064,1740,,240
laboratory,2019-08-14,11:46:35.064,1770,,240
laboratory,2019-08-14,11:47:05.064,1800,,270
laboratory,2019-08-14,11:47:35.064,1830,,260
laboratory,2019-08-14,11:48:05.064,1860,,250
laboratory,2019-08-14,11:48:35.064,1890,,220
laboratory,2019-08-14,11:49:05.064,1920,,210
laboratory,2019-08-14,11:49:35.064,1950,,220
laboratory,2019-08-14,11:50:05.064,1980,,210
laboratory,2019-08-14,11:50:35.064,2010,,210
laboratory,2019-08-14,11:51:05.064,2040,,210
laboratory,2019-08-14,11:51:35.064,2070,,210
laboratory,2019-08-14,11:52:05.064,2100,,230
laboratory,2019-08-14,11:52:35.064,2130,,190
laboratory,2019-08-14,11:53:05.064,2160,,200
laboratory,2019-08-14,11:53:35.064,2190,,230
laboratory,2019-08-14,11:54:05.064,2220,,230
laboratory,2019-08-14,11:54:35.064,2250,,170
laboratory,2019-08-14,11:55:05.064,2280,,180
laboratory,2019-08-14,11:55:35.064,2310,,180
laboratory,2019-08-14,11:56:05.064,2340,,180
laboratory,2019-08-14,11:56:35.064,2370,,190
laboratory,2019-08-14,11:57:05.064,2400,,210
laboratory,2019-08-14,11:57:35.064,2430,,230
laboratory,2019-08-14,11:58:05.064,2460,,220
laboratory,2019-08-14,11:58:35.064,2490,,220
laboratory,2019-08-14,11:59:05.064,2520,,230
laboratory,2019-08-14,11:59:35.064,2550,,260
laboratory,2019-08-14,12:00:05.064,2580,,230
laboratory,2019-08-14,12:00:35.064,2610,,210
laboratory,2019-08-14,12:01:05.064,2640,,220
laboratory,2019-08-14,12:01:35.064,2670,,210
laboratory,2019-08-14,12:02:05.064,2700,,250
laboratory,2019-08-14,12:02:35.064,2730,,240
laboratory,2019-08-14,12:03:05.064,2760,,260
laboratory,2019-08-14,12:03:35.064,2790,,260
laboratory,2019-08-14,12:04:05.064,2820,,280
laboratory,2019-08-14,12:04:35.064,2850,,280
laboratory,2019-08-14,12:05:05.064,2880,,260
laboratory,2019-08-14,12:05:35.064,2910,,220
laboratory,2019-08-14,12:06:05.064,2940,,220
laboratory,2019-08-14,12:06:35.064,2970,,220
laboratory,2019-08-14,12:07:05.064,3000,,200
laboratory,2019-08-14,12:07:35.064,3030,,180
laboratory,2019-08-14,12:07:35.064,3060,,180
laboratory,2019-08-14,12:08:05.064,3090,,210
laboratory,2019-08-14,12:08:35.064,3120,,240
laboratory,2019-08-14,12:09:05.064,3150,,240
laboratory,2019-08-14,12:09:35.064,3180,,250
laboratory,2019-08-14,12:10:05.064,3210,,250
laboratory,2019-08-14,12:10:35.064,3240,,270
laboratory,2019-08-14,12:11:05.064,3270,,280
laboratory,2019-08-14,12:11:35.064,3300,,260
laboratory,2019-08-14,12:12:05.064,3330,,270
laboratory,2019-08-14,12:12:35.064,3360,,240
laboratory,2019-08-14,12:13:05.064,3390,,250
laboratory,2019-08-14,12:13:35.064,3420,,240
laboratory,2019-08-14,12:14:05.064,3450,,240
laboratory,2019-08-14,12:14:35.064,3480,,260
laboratory,2019-08-14,12:15:05.064,3510,,320
laboratory,2019-08-14,12:15:35.064,3540,,310
laboratory,2019-08-14,12:16:05.064,3570,,310
laboratory,2019-08-14,12:16:35.064,3600,,320
laboratory,2019-08-14,12:17:05.064,3630,,320
laboratory,2019-08-14,12:17:35.064,3660,,320
laboratory,2019-08-14,12:18:05.064,3690,,280
laboratory,2019-08-14,12:18:35.064,3720,,290
laboratory,2019-08-14,12:19:05.064,3750,,290
laboratory,2019-08-14,12:19:35.064,3780,,300
laboratory,2019-08-14,12:20:05.064,3810,,300
laboratory,2019-08-14,12:20:35.064,3840,,300
laboratory,2019-08-14,12:21:05.064,3870,,300
laboratory,2019-08-14,12:21:35.064,3900,,290
laboratory,2019-08-14,12:22:05.064,3930,,300
laboratory,2019-08-14,12:22:35.064,3960,,290
laboratory,2019-08-14,12:23:05.064,3990,,280
laboratory,2019-08-14,12:23:35.064,4020,,290
laboratory,2019-08-14,12:24:05.064,4050,,300
laboratory,2019-08-14,12:24:35.064,4080,,290
laboratory,2019-08-14,12:25:05.064,4110,,290
laboratory,2019-08-14,12:25:35.064,4140,,280
laboratory,2019-08-14,12:26:05.064,4170,,260
laboratory,2019-08-14,12:26:35.064,4200,,290
laboratory,2019-08-14,12:27:05.064,4230,,330
laboratory,2019-08-14,12:27:35.064,4260,,320
laboratory,2019-08-14,12:28:05.064,4290,,360
laboratory,2019-08-14,12:28:35.064,4320,,340
laboratory,2019-08-14,12:29:05.064,4350,,330
laboratory,2019-08-14,12:29:35.064,4380,,350
laboratory,2019-08-14,12:30:05.064,4410,,340
laboratory,2019-08-14,12:30:35.065,4440,,340
laboratory,2019-08-14,12:31:05.064,4470,,320
laboratory,2019-08-14,12:31:35.064,4500,,300
laboratory,2019-08-14,12:32:05.064,4530,,300
laboratory,2019-08-14,12:32:35.064,4560,,260
laboratory,2019-08-14,12:33:05.064,4590,,260
laboratory,2019-08-14,12:33:05.064,4620,,260
laboratory,2019-08-14,12:33:35.064,4650,,250
laboratory,2019-08-14,12:34:05.064,4680,,250
laboratory,2019-08-14,12:34:35.064,4710,,240
laboratory,2019-08-14,12:35:05.064,4740,,260
laboratory,2019-08-14,12:35:35.064,4770,,260
laboratory,2019-08-14,12:36:05.064,4800,,260
laboratory,2019-08-14,12:36:35.064,4830,,280
laboratory,2019-08-14,12:37:05.064,4860,,260
laboratory,2019-08-14,12:37:35.064,4890,,230
laboratory,2019-08-14,12:38:05.064,4920,,260
laboratory,2019-08-14,12:38:35.064,4950,,250
laboratory,2019-08-14,12:39:05.064,4980,,260
laboratory,2019-08-14,12:39:35.064,5010,,260
laboratory,2019-08-14,12:40:05.064,5040,,250
laboratory,2019-08-14,12:40:35.064,5070,,280
laboratory,2019-08-14,12:41:05.064,5100,,290
laboratory,2019-08-14,12:41:35.064,5130,,280
laboratory,2019-08-14,12:42:05.064,5160,,260
laboratory,2019-08-14,12:42:35.064,5190,,310
laboratory,2019-08-14,12:43:05.064,5220,,290
laboratory,2019-08-14,12:43:35.064,5250,,260
laboratory,2019-08-14,12:44:05.064,5280,,270
laboratory,2019-08-14,12:44:35.064,5310,,280
laboratory,2019-08-14,12:45:05.064,5340,,290
laboratory,2019-08-14,12:45:35.064,5370,,260
laboratory,2019-08-14,12:46:05.064,5400,,260
laboratory,2019-08-14,12:46:35.064,5430,,280
laboratory,2019-08-14,12:47:05.064,5460,,260
laboratory,2019-08-14,12:47:35.064,5490,,270
laboratory,2019-08-14,12:48:05.064,5520,,270
laboratory,2019-08-14,12:48:35.064,5550,,260
laboratory,2019-08-14,12:49:05.064,5580,,260
laboratory,2019-08-14,12:49:35.065,5610,,270
laboratory,2019-08-14,12:50:05.064,5640,,260
laboratory,2019-08-14,12:50:35.064,5670,,280
laboratory,2019-08-14,12:51:05.064,5700,,240
laboratory,2019-08-14,12:51:35.064,5730,,240
laboratory,2019-08-14,12:52:05.064,5760,,250
laboratory,2019-08-14,12:52:35.064,5790,,260
laboratory,2019-08-14,12:53:05.064,5820,,270
laboratory,2019-08-14,12:53:35.064,5850,,270
laboratory,2019-08-14,12:54:05.064,5880,,250
laboratory,2019-08-14,12:54:35.064,5910,,270
laboratory,2019-08-14,12:55:05.064,5940,,260
laboratory,2019-08-14,12:55:35.064,5970,,270
laboratory,2019-08-14,12:56:05.064,6000,,270
laboratory,2019-08-14,12:56:35.064,6030,,270
laboratory,2019-08-14,12:57:05.064,6060,,260
laboratory,2019-08-14,12:57:35.064,6090,,260
laboratory,2019-08-14,12:58:05.064,6120,,260
laboratory,2019-08-14,12:58:35.064,6150,,250
laboratory,2019-08-14,12:58:35.064,6180,,250
laboratory,2019-08-14,12:59:05.064,6210,,260
laboratory,2019-08-14,12:59:35.065,6240,,240
laboratory,2019-08-14,13:00:05.064,6270,,230
laboratory,2019-08-14,13:00:35.064,6300,,230
laboratory,2019-08-14,13:01:05.064,6330,,190
laboratory,2019-08-14,13:01:35.064,6360,,220
laboratory,2019-08-14,13:02:05.064,6390,,260
laboratory,2019-08-14,13:02:35.064,6420,,240
laboratory,2019-08-14,13:03:05.064,6450,,250
laboratory,2019-08-14,13:03:35.064,6480,,260
laboratory,2019-08-14,13:04:05.064,6510,,240
laboratory,2019-08-14,13:04:35.064,6540,,230
laboratory,2019-08-14,13:05:05.064,6570,,230
laboratory,2019-08-14,13:05:35.064,6600,,270
laboratory,2019-08-14,13:06:05.064,6630,,290
laboratory,2019-08-14,13:06:35.064,6660,,240
laboratory,2019-08-14,13:07:05.064,6690,,270
laboratory,2019-08-14,13:07:35.064,6720,,230
laboratory,2019-08-14,13:08:05.064,6750,,260
laboratory,2019-08-14,13:08:35.064,6780,,280
laboratory,2019-08-14,13:09:05.064,6810,,270
laboratory,2019-08-14,13:09:35.064,6840,,310
laboratory,2019-08-14,13:10:05.064,6870,,280
laboratory,2019-08-14,13:10:35.064,6900,,270
laboratory,2019-08-14,13:11:05.064,6930,,290
laboratory,2019-08-14,13:11:35.064,6960,,290
laboratory,2019-08-14,13:12:05.065,6990,,300
laboratory,2019-08-14,13:12:35.064,7020,,280
laboratory,2019-08-14,13:13:05.064,7050,,280
laboratory,2019-08-14,13:13:35.064,7080,,260
laboratory,2019-08-14,13:14:05.064,7110,,270
laboratory,2019-08-14,13:14:35.064,7140,,270
laboratory,2019-08-14,13:15:05.064,7170,,270
laboratory,2019-08-14,13:15:35.064,7200,,280
laboratory,2019-08-14,13:16:05.064,7230,,290
laboratory,2019-08-14,13:16:35.064,7260,,300
laboratory,2019-08-14,13:17:05.064,7290,,300
laboratory,2019-08-14,13:17:35.064,7320,,290
laboratory,2019-08-14,13:18:05.064,7350,,300
laboratory,2019-08-14,13:18:35.064,7380,,270
laboratory,2019-08-14,13:19:05.064,7410,,290
laboratory,2019-08-14,13:19:35.064,7440,,300
laboratory,2019-08-14,13:20:05.064,7470,,300
laboratory,2019-08-14,13:20:35.064,7500,,270
laboratory,2019-08-14,13:21:05.064,7530,,260
laboratory,2019-08-14,13:21:35.064,7560,,260
laboratory,2019-08-14,13:22:05.064,7590,,270
laboratory,2019-08-14,13:22:35.064,7620,,260
laboratory,2019-08-14,13:23:05.064,7650,,250
laboratory,2019-08-14,13:23:35.064,7680,,230
laboratory,2019-08-14,13:24:05.064,7710,,240
laboratory,2019-08-14,13:24:05.064,7740,,240
laboratory,2019-08-14,13:24:35.064,7770,,250
laboratory,2019-08-14,13:25:05.064,7800,,250
laboratory,2019-08-14,13:25:35.064,7830,,240
laboratory,2019-08-14,13:26:05.064,7860,,230
laboratory,2019-08-14,13:26:35.064,7890,,250
laboratory,2019-08-14,13:27:05.064,7920,,280
laboratory,2019-08-14,13:27:35.064,7950,,270
laboratory,2019-08-14,13:28:05.064,7980,,290
laboratory,2019-08-14,13:28:35.065,8010,,280
laboratory,2019-08-14,13:29:05.064,8040,,270
laboratory,2019-08-14,13:29:35.064,8070,,280
laboratory,2019-08-14,13:30:05.064,8100,,280
laboratory,2019-08-14,13:30:35.064,8130,,280
laboratory,2019-08-14,13:31:05.064,8160,,290
laboratory,2019-08-14,13:31:35.064,8190,,280
laboratory,2019-08-14,13:32:05.064,8220,,280
laboratory,2019-08-14,13:32:35.064,8250,,280
laboratory,2019-08-14,13:33:05.064,8280,,280
laboratory,2019-08-14,13:33:35.064,8310,,280
laboratory,2019-08-14,13:34:05.064,8340,,260
laboratory,2019-08-14,13:34:35.064,8370,,270
laboratory,2019-08-14,13:35:05.064,8400,,280
laboratory,2019-08-14,13:35:35.064,8430,,260
laboratory,2019-08-14,13:36:05.064,8460,,260
laboratory,2019-08-14,13:36:35.064,8490,,250
laboratory,2019-08-14,13:37:05.064,8520,,250
laboratory,2019-08-14,13:37:35.064,8550,,250
laboratory,2019-08-14,13:38:05.064,8580,,250
laboratory,2019-08-14,13:38:35.064,8610,,250
laboratory,2019-08-14,13:39:05.064,8640,,230
laboratory,2019-08-14,13:39:35.064,8670,,260
laboratory,2019-08-14,13:40:05.064,8700,,260
laboratory,2019-08-14,13:40:35.064,8730,,260
laboratory,2019-08-14,13:41:05.064,8760,,240
laboratory,2019-08-14,13:41:35.064,8790,,260
laboratory,2019-08-14,13:42:05.064,8820,,260
laboratory,2019-08-14,13:42:35.064,8850,,260
laboratory,2019-08-14,13:43:05.064,8880,,240
laboratory,2019-08-14,13:43:35.064,8910,,260
laboratory,2019-08-14,13:44:05.064,8940,,260
laboratory,2019-08-14,13:44:35.064,8970,,260
laboratory,2019-08-14,13:45:05.064,9000,,250
laboratory,2019-08-14,13:45:35.064,9030,,230
laboratory,2019-08-14,13:46:05.064,9060,,250
laboratory,2019-08-14,13:46:35.064,9090,,230
laboratory,2019-08-14,13:47:05.064,9120,,250
laboratory,2019-08-14,13:47:35.064,9150,,240
laboratory,2019-08-14,13:48:05.064,9180,,250
laboratory,2019-08-14,13:48:35.064,9210,,260
laboratory,2019-08-14,13:49:05.064,9240,,230
laboratory,2019-08-14,13:49:35.064,9270,,230
laboratory,2019-08-14,13:49:35.064,9300,,230
laboratory,2019-08-14,13:50:05.064,9330,,300
laboratory,2019-08-14,13:50:35.064,9360,,280
laboratory,2019-08-14,13:51:05.064,9390,,280
laboratory,2019-08-14,13:51:35.064,9420,,280
laboratory,2019-08-14,13:52:05.064,9450,,290
laboratory,2019-08-14,13:52:35.064,9480,,290
laboratory,2019-08-14,13:53:05.064,9510,,300
laboratory,2019-08-14,13:53:35.064,9540,,300
laboratory,2019-08-14,13:54:05.064,9570,,290
laboratory,2019-08-14,13:54:35.064,9600,,250
laboratory,2019-08-14,13:55:05.064,9630,,240
laboratory,2019-08-14,13:55:35.064,9660,,270
laboratory,2019-08-14,13:56:05.064,9690,,280
laboratory,2019-08-14,13:56:35.064,9720,,270
laboratory,2019-08-14,13:57:05.064,9750,,280
laboratory,2019-08-14,13:57:35.064,9780,,280
laboratory,2019-08-14,13:58:05.064,9810,,280
laboratory,2019-08-14,13:58:35.064,9840,,280
laboratory,2019-08-14,13:59:05.064,9870,,290
laboratory,2019-08-14,13:59:35.064,9900,,290
laboratory,2019-08-14,14:00:05.064,9930,,290
laboratory,2019-08-14,14:00:35.064,9960,,280
laboratory,2019-08-14,14:01:05.064,9990,,240
laboratory,2019-08-14,14:01:35.064,10020,,260
laboratory,2019-08-14,14:02:05.064,10050,,260
laboratory,2019-08-14,14:02:35.064,10080,,230
laboratory,2019-08-14,14:03:05.064,10110,,300
laboratory,2019-08-14,14:03:35.064,10140,,260
laboratory,2019-08-14,14:04:05.064,10170,,270
laboratory,2019-08-14,14:04:35.064,10200,,280
laboratory,2019-08-14,14:05:05.064,10230,,290
laboratory,2019-08-14,14:05:35.064,10260,,280
laboratory,2019-08-14,14:06:05.064,10290,,300
laboratory,2019-08-14,14:06:35.064,10320,,290
laboratory,2019-08-14,14:07:05.064,10350,,290
laboratory,2019-08-14,14:07:35.064,10380,,280
laboratory,2019-08-14,14:08:05.064,10410,,270
laboratory,2019-08-14,14:08:35.064,10440,,270
laboratory,2019-08-14,14:09:05.064,10470,,260
laboratory,2019-08-14,14:09:35.064,10500,,280
laboratory,2019-08-14,14:10:05.064,10530,,290
laboratory,2019-08-14,14:10:35.064,10560,,290
laboratory,2019-08-14,14:11:05.066,10590,,290
laboratory,2019-08-14,14:11:35.064,10620,,280
laboratory,2019-08-14,14:12:05.064,10650,,300
laboratory,2019-08-14,14:12:35.064,10680,,280
laboratory,2019-08-14,14:13:05.064,10710,,290
laboratory,2019-08-14,14:13:35.064,10740,,290
laboratory,2019-08-14,14:14:05.064,10770,,280
laboratory,2019-08-14,14:14:35.064,10800,,300
laboratory,2019-08-14,14:15:05.064,10830,,290
laboratory,2019-08-14,14:15:05.064,10860,,290
laboratory,2019-08-14,14:15:35.064,10890,,280
laboratory,2019-08-14,14:16:05.064,10920,,260
laboratory,2019-08-14,14:16:35.064,10950,,260
laboratory,2019-08-14,14:17:05.064,10980,,260
laboratory,2019-08-14,14:17:35.064,11010,,260
laboratory,2019-08-14,14:18:05.064,11040,,240
laboratory,2019-08-14,14:18:35.064,11070,,260
laboratory,2019-08-14,14:19:05.064,11100,,250
laboratory,2019-08-14,14:19:35.064,11130,,250
laboratory,2019-08-14,14:20:05.064,11160,,260
laboratory,2019-08-14,14:20:35.064,11190,,290
laboratory,2019-08-14,14:21:05.064,11220,,280
laboratory,2019-08-14,14:21:35.064,11250,,270
laboratory,2019-08-14,14:22:05.064,11280,,260
laboratory,2019-08-14,14:22:35.064,11310,,260
laboratory,2019-08-14,14:23:05.064,11340,,260
laboratory,2019-08-14,14:23:35.064,11370,,260
laboratory,2019-08-14,14:24:05.064,11400,,270
laboratory,2019-08-14,14:24:35.064,11430,,290
laboratory,2019-08-14,14:25:05.064,11460,,290
laboratory,2019-08-14,14:25:35.064,11490,,280
laboratory,2019-08-14,14:26:05.064,11520,,280
laboratory,2019-08-14,14:26:35.064,11550,,280
laboratory,2019-08-14,14:27:05.064,11580,,260
laboratory,2019-08-14,14:27:35.064,11610,,280
laboratory,2019-08-14,14:28:05.064,11640,,270
laboratory,2019-08-14,14:28:35.064,11670,,260
laboratory,2019-08-14,14:29:05.064,11700,,240
laboratory,2019-08-14,14:29:35.064,11730,,260
laboratory,2019-08-14,14:30:05.064,11760,,260
laboratory,2019-08-14,14:30:35.064,11790,,230
laboratory,2019-08-14,14:31:05.064,11820,,230
laboratory,2019-08-14,14:31:35.064,11850,,270
laboratory,2019-08-14,14:32:05.064,11880,,280
laboratory,2019-08-14,14:32:35.064,11910,,290
laboratory,2019-08-14,14:33:05.064,11940,,290
laboratory,2019-08-14,14:33:35.064,11970,,270
laboratory,2019-08-14,14:34:05.064,12000,,280
laboratory,2019-08-14,14:34:35.064,12030,,280
laboratory,2019-08-14,14:35:05.064,12060,,270
laboratory,2019-08-14,14:35:35.064,12090,,260
laboratory,2019-08-14,14:36:05.064,12120,,270
laboratory,2019-08-14,14:36:35.064,12150,,240
laboratory,2019-08-14,14:37:05.064,12180,,220
laboratory,2019-08-14,14:37:35.064,12210,,240
laboratory,2019-08-14,14:38:05.064,12240,,240
laboratory,2019-08-14,14:38:35.064,12270,,260
laboratory,2019-08-14,14:39:05.064,12300,,260
laboratory,2019-08-14,14:39:35.064,12330,,250
laboratory,2019-08-14,14:40:05.064,12360,,250
laboratory,2019-08-14,14:40:35.064,12390,,240
laboratory,2019-08-14,14:40:35.064,12420,,240
laboratory,2019-08-14,14:41:05.064,12450,,220
laboratory,2019-08-14,14:41:35.065,12480,,260
laboratory,2019-08-14,14:42:05.064,12510,,260
laboratory,2019-08-14,14:42:35.064,12540,,260
laboratory,2019-08-14,14:43:05.064,12570,,240
laboratory,2019-08-14,14:43:35.064,12600,,270
laboratory,2019-08-14,14:44:05.064,12630,,250
laboratory,2019-08-14,14:44:35.064,12660,,260
laboratory,2019-08-14,14:45:05.064,12690,,270
laboratory,2019-08-14,14:45:35.064,12720,,270
laboratory,2019-08-14,14:46:05.064,12750,,260
laboratory,2019-08-14,14:46:35.064,12780,,280
laboratory,2019-08-14,14:47:05.064,12810,,280
laboratory,2019-08-14,14:47:35.064,12840,,270
laboratory,2019-08-14,14:48:05.064,12870,,270
laboratory,2019-08-14,14:48:35.064,12900,,250
laboratory,2019-08-14,14:49:05.064,12930,,260
laboratory,2019-08-14,14:49:35.064,12960,,260
laboratory,2019-08-14,14:50:05.064,12990,,230
laboratory,2019-08-14,14:50:35.064,13020,,250
laboratory,2019-08-14,14:51:05.064,13050,,250
laboratory,2019-08-14,14:51:35.064,13080,,250
laboratory,2019-08-14,14:52:05.064,13110,,260
laboratory,2019-08-14,14:52:35.064,13140,,240
laboratory,2019-08-14,14:53:05.064,13170,,280
laboratory,2019-08-14,14:53:35.064,13200,,280
laboratory,2019-08-14,14:54:05.064,13230,,250
laboratory,2019-08-14,14:54:35.064,13260,,250
laboratory,2019-08-14,14:55:05.064,13290,,280
